Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,Inventory Status,Inventory Utilization,Order Difference,Sales Difference,Demand Status
2023-11-28,S005,P0004,Toys,East,95,17,29,18.07,82.07,15,Snowy,1,85.17,Winter,2023,11,28,Low,17.894736842105264,10.93,-1.0700000000000003,Lower than Forecast
2023-11-28,S005,P0020,Electronics,South,78,28,89,44.53,37.54,5,Cloudy,1,35.7,Winter,2023,11,28,Low,35.8974358974359,44.47,-16.53,Lower than Forecast
2023-11-29,S001,P0005,Clothing,East,97,57,43,51.77,72.24,20,Snowy,0,74.38,Summer,2023,11,29,Low,58.76288659793815,-8.770000000000003,5.229999999999997,Higher than Forecast
2023-11-29,S001,P0007,Toys,North,69,64,106,68.32,58.38,5,Rainy,1,55.74,Spring,2023,11,29,Low,92.7536231884058,37.68000000000001,-4.319999999999993,Lower than Forecast
2023-11-29,S001,P0012,Furniture,East,55,35,88,31.08,72.28,15,Rainy,1,69.13,Summer,2023,11,29,Low,63.63636363636363,56.92,3.9200000000000017,Higher than Forecast
2023-11-29,S001,P0017,Furniture,East,66,54,23,68.27,36.19,0,Rainy,0,32.89,Spring,2023,11,29,Low,81.81818181818183,-45.269999999999996,-14.269999999999996,Lower than Forecast
2023-11-29,S001,P0018,Furniture,North,76,14,113,4.57,34.07,10,Sunny,0,33.07,Winter,2023,11,29,Low,18.421052631578945,108.43,9.43,Higher than Forecast
2023-11-29,S001,P0020,Clothing,East,75,9,65,22.78,37.36,0,Cloudy,0,36.07,Autumn,2023,11,29,Low,12.0,42.22,-13.780000000000001,Lower than Forecast
2023-11-29,S003,P0013,Clothing,West,82,7,198,-0.86,53.81,15,Snowy,1,51.66,Spring,2023,11,29,Low,8.536585365853659,198.86,7.86,Higher than Forecast
2023-11-29,S004,P0009,Groceries,West,64,8,163,3.25,82.57,15,Rainy,1,81.79,Summer,2023,11,29,Low,12.5,159.75,4.75,Higher than Forecast
2023-11-29,S005,P0018,Electronics,North,64,46,180,39.85,60.35,5,Rainy,0,60.55,Winter,2023,11,29,Low,71.875,140.15,6.149999999999999,Higher than Forecast
2023-11-29,S005,P0019,Furniture,North,78,34,172,28.21,79.55,0,Cloudy,1,84.11,Winter,2023,11,29,Low,43.58974358974359,143.79,5.789999999999999,Higher than Forecast
2023-11-30,S001,P0004,Furniture,East,91,46,192,40.73,75.92,15,Sunny,1,75.87,Summer,2023,11,30,Low,50.54945054945055,151.27,5.270000000000003,Higher than Forecast
2023-11-30,S001,P0008,Clothing,North,94,68,181,79.08,72.29,5,Rainy,1,71.91,Summer,2023,11,30,Low,72.3404255319149,101.92,-11.079999999999998,Lower than Forecast
2023-11-30,S001,P0012,Furniture,East,85,55,190,54.44,28.64,0,Snowy,1,26.31,Winter,2023,11,30,Low,64.70588235294117,135.56,0.5600000000000023,Higher than Forecast
2023-11-30,S001,P0017,Furniture,South,92,5,144,21.52,82.26,10,Cloudy,1,78.99,Winter,2023,11,30,Low,5.434782608695652,122.48,-16.52,Lower than Forecast
2023-11-30,S002,P0007,Electronics,East,98,59,56,49.91,97.7,10,Rainy,1,94.34,Winter,2023,11,30,Low,60.204081632653065,6.090000000000003,9.090000000000003,Higher than Forecast
2023-11-30,S003,P0001,Electronics,South,57,9,124,14.7,55.21,5,Rainy,1,59.13,Winter,2023,11,30,Low,15.789473684210526,109.3,-5.699999999999999,Lower than Forecast
2023-11-30,S003,P0004,Clothing,East,90,72,20,72.98,23.55,20,Sunny,1,19.87,Summer,2023,11,30,Low,80.0,-52.980000000000004,-0.980000000000004,Lower than Forecast
2023-11-30,S003,P0008,Furniture,North,60,35,61,26.67,17.68,10,Rainy,0,15.97,Summer,2023,11,30,Low,58.333333333333336,34.33,8.329999999999998,Higher than Forecast
2023-11-30,S003,P0010,Furniture,West,81,50,142,60.19,23.26,20,Cloudy,0,23.16,Winter,2023,11,30,Low,61.72839506172839,81.81,-10.189999999999998,Lower than Forecast
2023-11-30,S004,P0006,Clothing,East,83,13,112,22.67,10.74,10,Cloudy,0,9.64,Autumn,2023,11,30,Low,15.66265060240964,89.33,-9.670000000000002,Lower than Forecast
2023-11-30,S004,P0017,Groceries,West,98,16,130,21.0,39.28,15,Rainy,0,37.15,Winter,2023,11,30,Low,16.3265306122449,109.0,-5.0,Lower than Forecast
2023-11-30,S005,P0014,Clothing,East,74,0,154,9.07,70.71,0,Snowy,1,73.55,Spring,2023,11,30,Low,0.0,144.93,-9.07,Lower than Forecast
2023-12-01,S001,P0008,Furniture,South,97,75,176,94.29,60.67,15,Snowy,1,57.2,Winter,2023,12,1,Low,77.31958762886599,81.71,-19.290000000000006,Lower than Forecast
2023-12-01,S001,P0009,Furniture,South,87,59,80,73.28,25.86,5,Cloudy,1,29.39,Summer,2023,12,1,Low,67.81609195402298,6.719999999999999,-14.280000000000001,Lower than Forecast
2023-12-01,S001,P0011,Electronics,East,75,22,48,21.03,41.32,5,Cloudy,1,43.96,Winter,2023,12,1,Low,29.333333333333332,26.97,0.9699999999999989,Higher than Forecast
2023-12-01,S001,P0016,Toys,South,88,44,21,63.67,80.17,0,Snowy,0,80.92,Winter,2023,12,1,Low,50.0,-42.67,-19.67,Lower than Forecast
2023-12-01,S001,P0019,Clothing,North,57,35,93,37.43,99.11,0,Snowy,1,99.13,Spring,2023,12,1,Low,61.40350877192983,55.57,-2.4299999999999997,Lower than Forecast
2023-12-01,S002,P0002,Furniture,East,81,12,174,17.74,62.03,10,Snowy,1,65.1,Spring,2023,12,1,Low,14.814814814814813,156.26,-5.739999999999998,Lower than Forecast
2023-12-01,S002,P0003,Toys,South,85,78,50,79.77,68.27,10,Sunny,1,67.69,Summer,2023,12,1,Low,91.76470588235294,-29.769999999999996,-1.769999999999996,Lower than Forecast
2023-12-01,S002,P0004,Groceries,West,61,27,62,23.6,71.32,0,Cloudy,1,76.18,Winter,2023,12,1,Low,44.26229508196721,38.4,3.3999999999999986,Higher than Forecast
2023-12-01,S002,P0009,Clothing,West,82,59,133,67.56,94.6,10,Cloudy,0,91.39,Autumn,2023,12,1,Low,71.95121951219512,65.44,-8.560000000000002,Lower than Forecast
2023-12-01,S002,P0012,Toys,East,76,25,110,27.04,95.66,5,Cloudy,0,91.76,Autumn,2023,12,1,Low,32.89473684210527,82.96000000000001,-2.039999999999999,Lower than Forecast
2023-12-01,S002,P0013,Clothing,East,59,41,59,36.87,18.25,5,Sunny,1,21.01,Winter,2023,12,1,Low,69.49152542372882,22.130000000000003,4.130000000000003,Higher than Forecast
2023-12-01,S002,P0014,Furniture,East,79,37,191,36.53,80.57,0,Snowy,1,78.0,Summer,2023,12,1,Low,46.835443037974684,154.47,0.46999999999999886,Higher than Forecast
2023-12-01,S002,P0015,Furniture,East,67,15,185,14.92,79.93,10,Snowy,0,79.76,Winter,2023,12,1,Low,22.388059701492537,170.08,0.08000000000000007,Higher than Forecast
2023-12-01,S003,P0011,Groceries,North,52,32,120,23.76,35.45,10,Rainy,1,31.77,Spring,2023,12,1,Low,61.53846153846154,96.24,8.239999999999998,Higher than Forecast
2023-12-01,S003,P0017,Furniture,East,70,45,111,43.55,99.33,0,Cloudy,1,102.02,Spring,2023,12,1,Low,64.28571428571429,67.45,1.4500000000000028,Higher than Forecast
2023-12-01,S004,P0002,Toys,North,66,2,197,-0.28,62.25,0,Snowy,1,63.12,Autumn,2023,12,1,Low,3.0303030303030303,197.28,2.2800000000000002,Higher than Forecast
2023-12-01,S004,P0018,Furniture,North,56,4,119,7.52,12.36,15,Sunny,0,10.1,Summer,2023,12,1,Low,7.142857142857142,111.48,-3.5199999999999996,Lower than Forecast
2023-12-01,S004,P0019,Clothing,South,64,23,103,14.16,85.0,0,Cloudy,1,89.07,Spring,2023,12,1,Low,35.9375,88.84,8.84,Higher than Forecast
2023-12-01,S005,P0002,Groceries,East,77,74,111,74.5,67.8,5,Snowy,1,63.48,Spring,2023,12,1,Low,96.1038961038961,36.5,-0.5,Lower than Forecast
2023-12-01,S005,P0004,Toys,West,94,29,137,22.89,61.25,10,Snowy,0,61.64,Winter,2023,12,1,Low,30.851063829787233,114.11,6.109999999999999,Higher than Forecast
2023-12-01,S005,P0005,Electronics,South,87,29,120,22.9,25.42,5,Snowy,0,29.38,Summer,2023,12,1,Low,33.33333333333333,97.1,6.100000000000001,Higher than Forecast
2023-12-01,S005,P0017,Clothing,North,55,24,162,19.09,11.0,0,Sunny,0,11.41,Autumn,2023,12,1,Low,43.63636363636363,142.91,4.91,Higher than Forecast
2023-12-02,S001,P0006,Electronics,West,50,31,123,27.77,85.88,0,Rainy,0,86.53,Winter,2023,12,2,Low,62.0,95.23,3.2300000000000004,Higher than Forecast
2023-12-02,S001,P0018,Clothing,East,69,33,64,43.43,54.62,15,Rainy,0,51.35,Autumn,2023,12,2,Low,47.82608695652174,20.57,-10.43,Lower than Forecast
2023-12-02,S002,P0001,Toys,East,78,37,25,49.37,30.86,5,Cloudy,0,28.71,Spring,2023,12,2,Low,47.43589743589743,-24.369999999999997,-12.369999999999997,Lower than Forecast
2023-12-02,S002,P0002,Electronics,North,71,20,165,15.09,45.91,0,Cloudy,0,41.42,Autumn,2023,12,2,Low,28.169014084507044,149.91,4.91,Higher than Forecast
2023-12-02,S002,P0004,Furniture,North,91,75,58,87.82,22.38,5,Snowy,0,21.13,Summer,2023,12,2,Low,82.41758241758241,-29.819999999999993,-12.819999999999993,Lower than Forecast
2023-12-02,S003,P0010,Toys,West,82,20,39,10.17,44.61,20,Rainy,1,46.58,Autumn,2023,12,2,Low,24.390243902439025,28.83,9.83,Higher than Forecast
2023-12-02,S003,P0013,Clothing,East,57,45,128,43.67,76.2,10,Rainy,0,73.22,Winter,2023,12,2,Low,78.94736842105263,84.33,1.3299999999999983,Higher than Forecast
2023-12-02,S004,P0003,Clothing,North,72,16,161,16.3,74.44,5,Sunny,0,77.28,Summer,2023,12,2,Low,22.22222222222222,144.7,-0.3000000000000007,Lower than Forecast
2023-12-02,S004,P0019,Furniture,East,88,55,43,55.1,35.0,10,Cloudy,0,35.2,Summer,2023,12,2,Low,62.5,-12.100000000000001,-0.10000000000000142,Lower than Forecast
2023-12-02,S005,P0002,Furniture,South,82,61,50,51.4,13.39,10,Cloudy,0,12.09,Summer,2023,12,2,Low,74.39024390243902,-1.3999999999999986,9.600000000000001,Higher than Forecast
2023-12-02,S005,P0004,Toys,West,77,40,98,39.42,47.46,0,Sunny,1,45.47,Summer,2023,12,2,Low,51.94805194805194,58.58,0.5799999999999983,Higher than Forecast
2023-12-02,S005,P0005,Toys,North,94,13,41,11.24,96.76,20,Sunny,1,99.25,Summer,2023,12,2,Low,13.829787234042554,29.759999999999998,1.7599999999999998,Higher than Forecast
2023-12-02,S005,P0006,Furniture,South,94,60,117,64.97,39.33,5,Rainy,0,36.37,Autumn,2023,12,2,Low,63.829787234042556,52.03,-4.969999999999999,Lower than Forecast
2023-12-02,S005,P0009,Clothing,South,98,40,48,56.61,59.9,5,Sunny,0,58.47,Summer,2023,12,2,Low,40.816326530612244,-8.61,-16.61,Lower than Forecast
2023-12-03,S001,P0003,Groceries,West,50,4,165,0.74,14.6,15,Cloudy,0,19.17,Summer,2023,12,3,Low,8.0,164.26,3.26,Higher than Forecast
2023-12-03,S002,P0002,Electronics,North,73,59,50,57.98,56.62,10,Sunny,1,55.61,Autumn,2023,12,3,Low,80.82191780821918,-7.979999999999997,1.0200000000000031,Higher than Forecast
2023-12-03,S002,P0004,Electronics,West,87,12,55,9.54,45.84,10,Sunny,0,46.39,Summer,2023,12,3,Low,13.793103448275861,45.46,2.460000000000001,Higher than Forecast
2023-12-03,S003,P0011,Groceries,North,64,21,58,26.77,46.75,20,Rainy,1,49.27,Spring,2023,12,3,Low,32.8125,31.23,-5.77,Lower than Forecast
2023-12-03,S004,P0006,Electronics,South,81,21,53,38.84,82.94,15,Sunny,0,86.07,Autumn,2023,12,3,Low,25.925925925925924,14.159999999999997,-17.840000000000003,Lower than Forecast
2023-12-03,S004,P0013,Groceries,South,87,39,168,38.24,67.15,5,Cloudy,1,64.36,Winter,2023,12,3,Low,44.827586206896555,129.76,0.759999999999998,Higher than Forecast
2023-12-03,S004,P0019,Clothing,West,82,45,117,35.41,39.71,10,Cloudy,1,42.7,Spring,2023,12,3,Low,54.87804878048781,81.59,9.590000000000003,Higher than Forecast
2023-12-03,S005,P0007,Furniture,South,56,27,149,25.12,21.82,10,Rainy,1,17.28,Winter,2023,12,3,Low,48.214285714285715,123.88,1.879999999999999,Higher than Forecast
2023-12-03,S005,P0013,Electronics,South,50,30,28,37.57,47.74,15,Cloudy,1,44.96,Spring,2023,12,3,Low,60.0,-9.57,-7.57,Lower than Forecast
2023-12-03,S005,P0015,Groceries,South,68,7,59,14.7,71.21,20,Snowy,0,74.58,Winter,2023,12,3,Low,10.294117647058822,44.3,-7.699999999999999,Lower than Forecast
2023-12-03,S005,P0016,Clothing,West,57,22,144,32.72,40.89,0,Cloudy,0,38.42,Spring,2023,12,3,Low,38.59649122807017,111.28,-10.719999999999999,Lower than Forecast
2023-12-04,S001,P0001,Clothing,South,57,49,26,63.28,71.24,0,Rainy,0,75.94,Spring,2023,12,4,Low,85.96491228070175,-37.28,-14.280000000000001,Lower than Forecast
2023-12-04,S001,P0015,Groceries,East,68,30,179,33.52,19.24,10,Sunny,0,15.77,Autumn,2023,12,4,Low,44.11764705882353,145.48,-3.520000000000003,Lower than Forecast
2023-12-04,S002,P0006,Groceries,North,92,29,38,41.79,93.16,20,Snowy,0,96.43,Winter,2023,12,4,Low,31.521739130434785,-3.789999999999999,-12.79,Lower than Forecast
2023-12-04,S002,P0016,Furniture,East,80,59,57,60.23,51.3,10,Rainy,0,51.32,Autumn,2023,12,4,Low,73.75,-3.229999999999997,-1.2299999999999969,Lower than Forecast
2023-12-04,S002,P0017,Clothing,East,56,51,85,55.55,88.75,10,Sunny,1,92.07,Autumn,2023,12,4,Low,91.07142857142857,29.450000000000003,-4.549999999999997,Lower than Forecast
2023-12-04,S002,P0020,Clothing,West,75,20,83,39.61,49.04,10,Rainy,1,50.25,Autumn,2023,12,4,Low,26.666666666666668,43.39,-19.61,Lower than Forecast
2023-12-04,S004,P0003,Toys,West,75,29,189,29.43,55.02,10,Cloudy,0,52.9,Summer,2023,12,4,Low,38.666666666666664,159.57,-0.4299999999999997,Lower than Forecast
2023-12-04,S004,P0004,Toys,East,54,31,198,40.61,13.68,5,Sunny,0,11.33,Summer,2023,12,4,Low,57.407407407407405,157.39,-9.61,Lower than Forecast
2023-12-04,S005,P0002,Electronics,West,80,18,84,18.08,54.05,5,Rainy,0,56.58,Spring,2023,12,4,Low,22.5,65.92,-0.0799999999999983,Lower than Forecast
2023-12-04,S005,P0017,Toys,South,56,3,164,4.75,78.14,5,Snowy,0,80.29,Winter,2023,12,4,Low,5.357142857142857,159.25,-1.75,Lower than Forecast
2023-12-04,S005,P0018,Clothing,South,97,43,98,58.84,88.71,10,Snowy,1,92.3,Winter,2023,12,4,Low,44.329896907216494,39.16,-15.840000000000003,Lower than Forecast
2023-12-05,S001,P0014,Electronics,East,79,49,86,50.32,55.12,15,Cloudy,0,57.47,Winter,2023,12,5,Low,62.0253164556962,35.68,-1.3200000000000003,Lower than Forecast
2023-12-05,S002,P0007,Electronics,East,88,4,181,4.48,21.04,15,Cloudy,1,23.22,Summer,2023,12,5,Low,4.545454545454546,176.52,-0.4800000000000004,Lower than Forecast
2023-12-05,S002,P0014,Electronics,North,61,46,43,49.36,84.09,10,Cloudy,0,80.45,Winter,2023,12,5,Low,75.40983606557377,-6.359999999999999,-3.3599999999999994,Lower than Forecast
2023-12-05,S003,P0004,Groceries,West,66,32,184,41.02,87.05,20,Snowy,0,84.51,Autumn,2023,12,5,Low,48.484848484848484,142.98,-9.020000000000003,Lower than Forecast
2023-12-05,S003,P0009,Furniture,North,87,25,61,42.36,62.85,0,Sunny,1,65.11,Summer,2023,12,5,Low,28.735632183908045,18.64,-17.36,Lower than Forecast
2023-12-05,S003,P0012,Toys,North,87,9,31,26.74,52.32,20,Rainy,1,52.37,Summer,2023,12,5,Low,10.344827586206897,4.260000000000002,-17.74,Lower than Forecast
2023-12-05,S004,P0011,Electronics,West,64,61,59,66.47,69.42,0,Sunny,0,66.6,Autumn,2023,12,5,Low,95.3125,-7.469999999999999,-5.469999999999999,Lower than Forecast
2023-12-05,S005,P0001,Toys,North,79,8,117,20.47,95.71,15,Cloudy,1,90.96,Autumn,2023,12,5,Low,10.126582278481013,96.53,-12.469999999999999,Lower than Forecast
2023-12-05,S005,P0002,Furniture,West,89,9,75,26.47,96.96,5,Sunny,0,101.81,Winter,2023,12,5,Low,10.112359550561797,48.53,-17.47,Lower than Forecast
2023-12-05,S005,P0009,Furniture,South,91,60,50,56.15,89.7,10,Snowy,1,91.38,Summer,2023,12,5,Low,65.93406593406593,-6.149999999999999,3.8500000000000014,Higher than Forecast
2023-12-05,S005,P0011,Toys,South,59,59,133,67.66,97.2,5,Cloudy,0,95.85,Summer,2023,12,5,Low,100.0,65.34,-8.659999999999997,Lower than Forecast
2023-12-05,S005,P0019,Furniture,North,100,40,160,34.2,18.65,10,Rainy,0,21.34,Summer,2023,12,5,Low,40.0,125.8,5.799999999999997,Higher than Forecast
2023-12-06,S001,P0008,Groceries,West,50,29,69,33.99,82.74,20,Snowy,0,85.32,Spring,2023,12,6,Low,57.99999999999999,35.01,-4.990000000000002,Lower than Forecast
2023-12-06,S001,P0010,Groceries,West,54,0,67,-2.21,11.74,20,Sunny,0,11.17,Autumn,2023,12,6,Low,0.0,69.21,2.21,Higher than Forecast
2023-12-06,S002,P0005,Groceries,East,61,5,163,19.97,91.19,0,Rainy,0,94.07,Winter,2023,12,6,Low,8.19672131147541,143.03,-14.969999999999999,Lower than Forecast
2023-12-06,S002,P0014,Electronics,North,54,0,142,-5.19,25.74,0,Snowy,0,24.75,Autumn,2023,12,6,Low,0.0,147.19,5.19,Higher than Forecast
2023-12-06,S003,P0008,Toys,East,55,46,75,45.73,28.88,10,Rainy,1,24.87,Winter,2023,12,6,Low,83.63636363636363,29.270000000000003,0.2700000000000031,Higher than Forecast
2023-12-06,S003,P0016,Groceries,North,74,43,50,38.25,37.07,0,Cloudy,1,32.29,Winter,2023,12,6,Low,58.108108108108105,11.75,4.75,Higher than Forecast
2023-12-06,S003,P0017,Electronics,South,85,5,98,0.17,50.33,0,Sunny,1,49.32,Autumn,2023,12,6,Low,5.88235294117647,97.83,4.83,Higher than Forecast
2023-12-06,S003,P0020,Furniture,East,53,31,160,40.92,51.82,15,Cloudy,1,51.85,Summer,2023,12,6,Low,58.490566037735846,119.08,-9.920000000000002,Lower than Forecast
2023-12-06,S004,P0001,Clothing,West,53,43,97,58.51,28.59,0,Snowy,1,26.08,Autumn,2023,12,6,Low,81.13207547169812,38.49,-15.509999999999998,Lower than Forecast
2023-12-06,S004,P0002,Furniture,East,57,23,108,39.95,31.22,5,Cloudy,0,27.02,Summer,2023,12,6,Low,40.35087719298245,68.05,-16.950000000000003,Lower than Forecast
2023-12-06,S004,P0003,Groceries,South,89,0,193,2.02,64.85,10,Snowy,0,62.15,Autumn,2023,12,6,Low,0.0,190.98,-2.02,Lower than Forecast
2023-12-06,S004,P0010,Electronics,East,66,36,199,39.97,46.84,20,Rainy,0,45.0,Spring,2023,12,6,Low,54.54545454545454,159.03,-3.969999999999999,Lower than Forecast
2023-12-06,S005,P0011,Clothing,West,91,21,76,26.46,31.87,15,Snowy,1,31.46,Winter,2023,12,6,Low,23.076923076923077,49.54,-5.460000000000001,Lower than Forecast
2023-12-06,S005,P0015,Clothing,South,82,52,107,59.21,36.17,10,Rainy,0,37.32,Winter,2023,12,6,Low,63.41463414634146,47.79,-7.210000000000001,Lower than Forecast
2023-12-07,S001,P0009,Clothing,East,97,22,158,39.75,59.74,15,Rainy,0,57.75,Spring,2023,12,7,Low,22.68041237113402,118.25,-17.75,Lower than Forecast
2023-12-07,S001,P0010,Clothing,North,89,66,97,58.9,78.8,0,Cloudy,0,74.16,Summer,2023,12,7,Low,74.15730337078652,38.1,7.100000000000001,Higher than Forecast
2023-12-07,S001,P0020,Groceries,South,61,12,179,11.09,98.59,0,Snowy,0,102.85,Summer,2023,12,7,Low,19.672131147540984,167.91,0.9100000000000001,Higher than Forecast
2023-12-07,S003,P0008,Clothing,East,61,61,118,79.64,49.6,0,Sunny,1,53.37,Summer,2023,12,7,Low,100.0,38.36,-18.64,Lower than Forecast
2023-12-07,S003,P0009,Clothing,East,87,43,29,45.22,44.36,20,Cloudy,0,43.72,Autumn,2023,12,7,Low,49.42528735632184,-16.22,-2.219999999999999,Lower than Forecast
2023-12-07,S003,P0010,Electronics,East,62,34,139,40.59,97.26,15,Snowy,1,100.15,Winter,2023,12,7,Low,54.83870967741935,98.41,-6.590000000000003,Lower than Forecast
2023-12-07,S003,P0018,Groceries,West,100,79,196,86.9,81.7,5,Rainy,0,76.82,Autumn,2023,12,7,Low,79.0,109.1,-7.900000000000006,Lower than Forecast
2023-12-07,S004,P0003,Clothing,West,72,15,54,15.69,11.66,10,Cloudy,0,16.33,Autumn,2023,12,7,Low,20.833333333333336,38.31,-0.6899999999999995,Lower than Forecast
2023-12-07,S004,P0017,Toys,South,92,53,83,55.08,32.76,20,Rainy,1,36.15,Spring,2023,12,7,Low,57.608695652173914,27.92,-2.0799999999999983,Lower than Forecast
2023-12-07,S005,P0001,Clothing,North,84,13,83,19.05,61.32,5,Sunny,1,59.89,Spring,2023,12,7,Low,15.476190476190476,63.95,-6.050000000000001,Lower than Forecast
2023-12-07,S005,P0002,Electronics,East,80,71,59,68.97,80.28,20,Rainy,1,83.81,Winter,2023,12,7,Low,88.75,-9.969999999999999,2.030000000000001,Higher than Forecast
2023-12-07,S005,P0018,Groceries,West,84,54,165,71.88,55.38,15,Cloudy,0,59.28,Autumn,2023,12,7,Low,64.28571428571429,93.12,-17.879999999999995,Lower than Forecast
2023-12-08,S001,P0002,Furniture,North,63,54,173,70.3,61.25,15,Sunny,0,65.7,Spring,2023,12,8,Low,85.71428571428571,102.7,-16.299999999999997,Lower than Forecast
2023-12-08,S001,P0003,Groceries,West,79,52,71,55.69,92.78,15,Rainy,1,93.72,Summer,2023,12,8,Low,65.82278481012658,15.310000000000002,-3.6899999999999977,Lower than Forecast
2023-12-08,S001,P0006,Clothing,East,100,34,157,48.03,87.67,15,Cloudy,1,88.81,Spring,2023,12,8,Low,34.0,108.97,-14.030000000000001,Lower than Forecast
2023-12-08,S001,P0012,Groceries,West,63,1,153,4.14,22.17,5,Rainy,0,25.56,Autumn,2023,12,8,Low,1.5873015873015872,148.86,-3.1399999999999997,Lower than Forecast
2023-12-08,S001,P0018,Electronics,East,52,48,68,63.14,90.44,5,Snowy,1,92.14,Spring,2023,12,8,Low,92.3076923076923,4.859999999999999,-15.14,Lower than Forecast
2023-12-08,S002,P0011,Groceries,West,88,73,120,83.86,93.81,15,Sunny,1,89.15,Autumn,2023,12,8,Low,82.95454545454545,36.14,-10.86,Lower than Forecast
2023-12-08,S004,P0001,Clothing,East,83,72,128,74.87,60.79,10,Cloudy,0,57.64,Winter,2023,12,8,Low,86.74698795180723,53.129999999999995,-2.8700000000000045,Lower than Forecast
2023-12-08,S004,P0017,Electronics,North,65,30,30,43.84,58.43,20,Sunny,1,57.12,Spring,2023,12,8,Low,46.15384615384615,-13.840000000000003,-13.840000000000003,Lower than Forecast
2023-12-08,S005,P0004,Groceries,North,61,8,101,-0.57,44.24,0,Rainy,0,41.13,Spring,2023,12,8,Low,13.114754098360656,101.57,8.57,Higher than Forecast
2023-12-08,S005,P0011,Groceries,South,71,21,134,20.26,72.67,0,Sunny,0,75.48,Autumn,2023,12,8,Low,29.577464788732392,113.74,0.7399999999999984,Higher than Forecast
2023-12-08,S005,P0012,Groceries,West,76,68,81,76.94,84.1,15,Rainy,1,80.65,Winter,2023,12,8,Low,89.47368421052632,4.060000000000002,-8.939999999999998,Lower than Forecast
2023-12-09,S001,P0008,Clothing,South,52,18,196,34.46,28.83,20,Rainy,0,31.77,Autumn,2023,12,9,Low,34.61538461538461,161.54,-16.46,Lower than Forecast
2023-12-09,S001,P0013,Electronics,South,92,87,136,80.43,25.15,20,Sunny,0,21.26,Spring,2023,12,9,Low,94.56521739130434,55.56999999999999,6.569999999999993,Higher than Forecast
2023-12-09,S001,P0018,Furniture,South,70,44,194,62.13,17.76,15,Sunny,1,17.27,Summer,2023,12,9,Low,62.857142857142854,131.87,-18.130000000000003,Lower than Forecast
2023-12-09,S002,P0005,Clothing,East,85,62,181,58.74,77.14,5,Snowy,1,72.88,Autumn,2023,12,9,Low,72.94117647058823,122.25999999999999,3.259999999999998,Higher than Forecast
2023-12-09,S002,P0011,Groceries,North,52,51,172,50.89,84.69,10,Snowy,0,79.96,Winter,2023,12,9,Low,98.07692307692307,121.11,0.10999999999999943,Higher than Forecast
2023-12-09,S002,P0014,Groceries,South,50,27,171,37.57,38.37,15,Rainy,1,41.22,Autumn,2023,12,9,Low,54.0,133.43,-10.57,Lower than Forecast
2023-12-09,S002,P0019,Groceries,West,74,49,42,59.72,42.83,0,Sunny,0,45.85,Winter,2023,12,9,Low,66.21621621621621,-17.72,-10.719999999999999,Lower than Forecast
2023-12-09,S003,P0003,Toys,West,95,27,123,34.11,75.69,0,Cloudy,0,76.89,Winter,2023,12,9,Low,28.421052631578945,88.89,-7.109999999999999,Lower than Forecast
2023-12-09,S003,P0009,Groceries,North,67,4,59,-4.72,34.13,0,Cloudy,1,35.6,Winter,2023,12,9,Low,5.970149253731343,63.72,8.719999999999999,Higher than Forecast
2023-12-09,S003,P0010,Toys,East,60,2,68,21.26,72.59,5,Sunny,0,74.9,Summer,2023,12,9,Low,3.3333333333333335,46.739999999999995,-19.26,Lower than Forecast
2023-12-09,S004,P0005,Toys,East,92,13,177,30.11,20.78,15,Cloudy,1,17.58,Spring,2023,12,9,Low,14.130434782608695,146.89,-17.11,Lower than Forecast
2023-12-09,S004,P0006,Furniture,North,95,86,197,104.98,63.37,15,Snowy,0,64.99,Spring,2023,12,9,Low,90.52631578947368,92.02,-18.980000000000004,Lower than Forecast
2023-12-09,S005,P0001,Clothing,West,57,20,130,29.4,60.87,0,Sunny,0,63.1,Winter,2023,12,9,Low,35.08771929824561,100.6,-9.399999999999999,Lower than Forecast
2023-12-09,S005,P0004,Clothing,East,66,39,151,29.92,58.67,5,Snowy,1,61.94,Winter,2023,12,9,Low,59.09090909090909,121.08,9.079999999999998,Higher than Forecast
2023-12-09,S005,P0007,Clothing,East,87,73,133,74.91,89.54,20,Snowy,0,88.85,Autumn,2023,12,9,Low,83.9080459770115,58.09,-1.9099999999999966,Lower than Forecast
2023-12-09,S005,P0018,Electronics,East,63,28,98,30.61,82.24,0,Cloudy,0,86.06,Autumn,2023,12,9,Low,44.44444444444444,67.39,-2.6099999999999994,Lower than Forecast
2023-12-10,S001,P0003,Electronics,South,98,29,56,23.94,65.19,10,Snowy,1,61.7,Summer,2023,12,10,Low,29.591836734693878,32.06,5.059999999999999,Higher than Forecast
2023-12-10,S001,P0005,Electronics,East,92,36,69,43.65,80.39,0,Sunny,0,82.48,Spring,2023,12,10,Low,39.130434782608695,25.35,-7.649999999999999,Lower than Forecast
2023-12-10,S001,P0015,Toys,South,70,52,33,51.28,90.94,10,Snowy,1,89.36,Winter,2023,12,10,Low,74.28571428571429,-18.28,0.7199999999999989,Higher than Forecast
2023-12-10,S002,P0008,Electronics,East,56,49,176,41.67,66.34,5,Snowy,1,68.43,Winter,2023,12,10,Low,87.5,134.32999999999998,7.329999999999998,Higher than Forecast
